web-scraper-order,address_raw,datetime,rooms,area,luxurious,price_per_m2,lat,lon
1662023813-1365,"Waldeggweg 2a, 8302 Kloten, ZH",2022-09-07 09:00:00,2.5,70,1,42.71,47.44088363647461,8.57575511932373
1662023730-699,"Uhwieserstrasse 3, 8247 Flurlingen, ZH",2022-09-07 09:00:00,2.0,48,0,31.04,47.68281936645508,8.630277633666992
1662023783-1113,"Bahnhofstrasse 17, 8708 Männedorf, ZH",2022-09-07 09:00:00,5.0,140,0,15.64,47.253421783447266,8.692337989807129
1662023755-903,"Feldstr. 19, 8805 Richterswil, ZH",2022-09-07 09:00:00,3.5,86,0,22.67,47.209232330322266,8.689154624938965
1662023730-708,"Meierhofstrasse 6, 8108 Dällikon, ZH",2022-09-07 09:00:00,3.5,79,0,21.52,47.438838958740234,8.436247825622559
1662023764-979,"Altburgstr. 17, 8105 Regensdorf, ZH",2022-09-07 09:00:00,4.5,107,0,22.99,47.42826843261719,8.474649429321289
1662023723-668,"Werkstrasse 47, 8630 Rüti ZH, ZH",2022-09-07 09:00:00,3.5,80,0,25.62,47.252437591552734,8.853998184204102
1662023701-503,"8608 Bubikon, ZH",2022-09-07 09:00:00,3.5,130,0,19.23,47.27738571166992,8.80030632019043
1662023701-489,"8057 Zürich, ZH",2022-09-07 09:00:00,4.0,85,0,45.18,47.393585205078125,8.539556503295898
1662023767-996,"Claisstrasse 11, 8408 Winterthur, ZH",2022-09-07 09:00:00,3.5,93,0,24.62,47.51573181152344,8.685565948486328
1662023777-1061,"Rigiweg 10, 8604 Volketswil, ZH",2022-09-07 09:00:00,3.0,77,0,19.68,47.391014099121094,8.682113647460938
1662023720-645,"Rümikerstrasse 36, 8409 Winterthur, ZH",2022-09-07 09:00:00,3.5,83,0,21.69,47.5040168762207,8.769974708557129
1662023810-1336,"Am Burenbüel 7, 8320 Fehraltorf, ZH",2022-09-07 09:00:00,3.5,85,0,21.76,47.383670806884766,8.759480476379395
1662023758-932,"Seuzacherstr. 9b, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,94,0,26.38,47.51848220825195,8.719965934753418
1662023801-1267,"Färberstrasse 27, 8008 Zürich, ZH",2022-09-07 09:00:00,2.5,77,0,68.18,47.36214065551758,8.549431800842285
1662023780-1094,"Stampfenbachplatz 4, 8006 Zürich, ZH",2022-09-07 09:00:00,4.5,134,0,32.01,47.380401611328125,8.542487144470215
1662023695-451,"Rütlistr. 17, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.0,66,0,25.76,47.50872802734375,8.72221565246582
1662023813-1348,"Unterdorfstrasse 53, 8124 Maur, ZH",2022-09-07 09:00:00,3.5,87,0,29.89,47.33962631225586,8.67275619506836
1662023720-625,"Seestrasse 139, 8610 Uster, ZH",2022-09-07 09:00:00,2.5,77,0,25.84,47.345420837402344,8.697589874267578
1662023764-975,"Wehrenbachhalde 39, 8053 Zürich, ZH",2022-09-07 09:00:00,6.0,153,0,27.71,47.35622787475586,8.580233573913574
1662023733-726,"Heusserstrasse 7, 8634 Hombrechtikon, ZH",2022-09-07 09:00:00,5.5,105,0,20.67,47.25457000732422,8.773594856262207
1662023761-948,"Seefeldstr. 168, 8008 Zürich, ZH",2022-09-07 09:00:00,4.5,89,0,51.01,47.35554504394531,8.556349754333496
1662023767-986,"Jägerstrasse 59, 8406 Winterthur, ZH",2022-09-07 09:00:00,3.5,85,0,28.47,47.4949951171875,8.713829040527344
1662023752-884,"Zürcherstrasse 58, 8406 Winterthur, ZH",2022-09-07 09:00:00,2.5,82,0,23.05,47.49482345581055,8.711419105529785
1662023807-1297,"Ifangweg 11, 8610 Uster, ZH",2022-09-07 09:00:00,2.5,51,0,29.41,47.358299255371094,8.715127944946289
1662023749-844,"Säntisstrasse  8, 8302 Kloten, ZH",2022-09-07 09:00:00,2.5,77,0,29.09,47.45154571533203,8.59282398223877
1662023807-1299,"Archstrasse 13, 8610 Uster, ZH",2022-09-07 09:00:00,3.0,67,0,24.78,47.3439826965332,8.731561660766602
1662023749-859,"Käferholzstrasse 60, 8057 Zürich, ZH",2022-09-07 09:00:00,4.5,117,0,34.02,47.40255355834961,8.532090187072754
1662023686-383,"Hinterbergstrasse 57, 8044 Zürich, ZH",2022-09-07 09:00:00,2.5,62,0,39.92,47.382015228271484,8.556857109069824
1662023742-800,"Amselweg 13, 8302 Kloten, ZH",2022-09-07 09:00:00,3.0,65,0,25.38,47.44395065307617,8.588813781738281
1662023758-936,"Oberdorfstrassse 4, 8910 Affoltern am Albis, ZH",2022-09-07 09:00:00,6.5,194,0,24.54,,
1662023689-396,"Rosentalstrasse 72, 8400 Winterthur, ZH",2022-09-07 09:00:00,1.5,55,1,27.55,47.51045227050781,8.723488807678223
1662023767-1003,"Winkelrainweg 3c, 8102 Oberengstringen, ZH",2022-09-07 09:00:00,4.5,138,0,26.99,47.40855026245117,8.457937240600586
1662023804-1287,"Höschgasse 46, 8008 Zürich, ZH",2022-09-07 09:00:00,3.0,78,0,47.44,47.357513427734375,8.55413818359375
1662023714-600,"Sonnenblickstrasse 23, 8404 Winterthur, ZH",2022-09-07 09:00:00,4.0,88,0,23.47,47.516544342041016,8.758272171020508
1662023761-951,"Unterdorfstrasse 44a, 8494 Bauma, ZH",2022-09-07 09:00:00,4.5,108,0,17.5,47.36958694458008,8.871255874633789
1662023723-653,"Sunnebüelstr. 25, 8604 Volketswil, ZH",2022-09-07 09:00:00,4.0,86,0,20.81,47.392845153808594,8.681580543518066
1662023733-739,"Imbisbühlstrasse 110, 8049 Zürich, ZH",2022-09-07 09:00:00,3.5,131,1,24.35,47.405967712402344,8.487181663513184
1662023761-940,"Im Guet 10, 8172 Niederglatt ZH, ZH",2022-09-07 09:00:00,4.5,102,0,19.85,47.49287033081055,8.502676963806152
1662023701-490,"Friedenstrasse 4a, 8304 Wallisellen, ZH",2022-09-07 09:00:00,1.0,35,0,38.57,47.4157829284668,8.586012840270996
1662023704-514,"Chofelstrasse 6, 8174 Stadel b. Niederglatt, ZH",2022-09-07 09:00:00,4.5,139,0,16.47,47.527557373046875,8.465577125549316
1662023789-1171,"Gutstrasse 172 174 176, 8055 Zürich, ZH",2022-09-07 09:00:00,3.0,60,0,32.33,,
1662023795-1212,"Feldstrasse 16, 8400 Winterthur, ZH",2022-09-07 09:00:00,1.5,158,1,21.71,47.506431579589844,8.718624114990234
1662023727-673,"Albisstrasse 11, 8932 Mettmenstetten, ZH",2022-09-07 09:00:00,3.0,54,0,27.41,47.24422073364258,8.464112281799316
1662023711-572,"Reidholzstrasse 28a, 8805 Richterswil, ZH",2022-09-07 09:00:00,4.0,105,0,19.24,47.21195983886719,8.694021224975586
1662023707-536,"Moritz Meyer-Weg 11, 8180 Bülach, ZH",2022-09-07 09:00:00,4.5,89,0,19.44,47.514156341552734,8.545286178588867
1662023793-1181,"Schützenstrasse 42, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,90,0,22.56,47.50262451171875,8.718854904174805
1662023755-904,"Allmendstrasse 40, 8154 Oberglatt ZH, ZH",2022-09-07 09:00:00,4.5,92,0,19.89,47.47051239013672,8.513020515441895
1662023807-1306,"Feldstrasse 39, 8004 Zürich, ZH",2022-09-07 09:00:00,3.0,78,0,32.05,47.3762092590332,8.521111488342285
1662023783-1107,"Langenmattstrasse 22, 8617 Mönchaltorf, ZH",2022-09-07 09:00:00,4.0,85,0,21.18,47.315738677978516,8.719118118286133
1662023786-1146,"Beckhammer 19, 8057 Zürich, ZH",2022-09-07 09:00:00,4.5,85,0,61.06,47.401058197021484,8.541216850280762
1662023714-582,"Unterdorfstrasse 3, 8933 Maschwanden, ZH",2022-09-07 09:00:00,3.0,110,0,19.91,47.23373794555664,8.423295021057129
1662023701-491,"Schlossackerstrasse 11, 8404 Winterthur, ZH",2022-09-07 09:00:00,3.5,115,0,17.22,47.50833511352539,8.767489433288574
1662023767-985,"Alte Landstrasse 3, 8114 Dänikon ZH, ZH",2022-09-07 09:00:00,2.5,56,0,26.61,47.44636917114258,8.408273696899414
1662023774-1033,"Florastrasse 4, 8307 Effretikon, ZH",2022-09-07 09:00:00,3.5,89,1,26.29,47.4268684387207,8.689535140991211
1662023761-939,"Grosswiesenstrasse 20, 8051 Zürich, ZH",2022-09-07 09:00:00,3.0,49,0,29.39,47.40337371826172,8.583436012268066
1662023752-882,"Soodstrasse 90, 8041 Zürich, ZH",2022-09-07 09:00:00,2.5,75,0,31.07,47.32560729980469,8.51819896697998
1662023686-370,"Lindenstrasse 28, 8155 Niederhasli, ZH",2022-09-07 09:00:00,3.5,82,0,21.95,47.48271942138672,8.489215850830078
1662023807-1301,"Eichliackerstrasse 18, 8406 Winterthur, ZH",2022-09-07 09:00:00,2.0,46,0,31.09,47.48926544189453,8.713685989379883
1662023742-805,"Zelglistrasse 11A, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,3.5,100,0,22.3,47.330013275146484,8.786087989807129
1662023777-1076,"Ifangstrasse 50, 8604 Volketswil, ZH",2022-09-07 09:00:00,3.0,70,0,21.6,47.39119338989258,8.676480293273926
1662023736-752,"Eilweg 4, 8634 Hombrechtikon, ZH",2022-09-07 09:00:00,3.5,69,0,21.88,47.249027252197266,8.772947311401367
1662023711-555,"Balberstrasse 68, 8038 Zürich, ZH",2022-09-07 09:00:00,4.0,67,0,29.7,47.33802795410156,8.526716232299805
1662023755-897,"8302 Kloten, ZH",2022-09-07 09:00:00,5.0,100,0,23.0,47.468379974365234,8.58712100982666
1662023780-1091,"Obergasse 27, 29, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.5,162,0,20.71,,
1662023758-917,"Bankstrasse 27, 8610 Uster, ZH",2022-09-07 09:00:00,3.5,84,0,24.52,47.351776123046875,8.715166091918945
1662023798-1233,"Schönaustrasse 21, 8707 Uetikon am See, ZH",2022-09-07 09:00:00,4.0,62,0,36.94,47.26824951171875,8.673255920410156
1662023789-1159,"Else-Züblin-Strasse 73, 8404 Winterthur, ZH",2022-09-07 09:00:00,3.5,96,0,24.9,47.50276184082031,8.763882637023926
1662023758-920,"Feldeggstrasse 2, 8447 Dachsen, ZH",2022-09-07 09:00:00,3.5,63,0,19.68,47.669620513916016,8.612405776977539
1662023780-1103,"Am Wasser 161, 8049 Zürich, ZH",2022-09-07 09:00:00,2.5,42,0,71.43,47.399436950683594,8.495816230773926
1662023758-930,"Bollstrasse 39, 8405 Winterthur, ZH",2022-09-07 09:00:00,3.0,69,0,22.03,47.481319427490234,8.760581016540527
1662023795-1202,"Bettenstrasse 66, 8400 Winterthur, ZH",2022-09-07 09:00:00,2.5,55,1,30.45,47.515464782714844,8.716787338256836
1662023723-656,"8409 Winterthur, ZH",2022-09-07 09:00:00,3.5,75,0,24.53,47.50626754760742,8.779024124145508
1662023761-954,"Gartenstrasse 7, 8152 Glattbrugg, ZH",2022-09-07 09:00:00,3.5,75,0,27.4,47.43251037597656,8.565811157226562
1662023761-946,"Am Wasser 161, 8049 Zürich, ZH",2022-09-07 09:00:00,1.5,22,0,79.55,47.399436950683594,8.495816230773926
1662023774-1045,"Breitackerstrasse 34, 8542 Wiesendangen, ZH",2022-09-07 09:00:00,4.5,110,0,18.91,47.52371597290039,8.786188125610352
1662023727-679,"Im Lingg 2, 8800 Thalwil, ZH",2022-09-07 09:00:00,4.0,76,0,37.5,47.291812896728516,8.563990592956543
1662023749-862,"Im Langacker 3, 8304 Wallisellen, ZH",2022-09-07 09:00:00,4.5,91,0,24.73,47.409996032714844,8.606040000915527
1662023711-576,"Zürcherstrasse 13, 8903 Birmensdorf ZH, ZH",2022-09-07 09:00:00,3.5,74,0,27.43,47.354129791259766,8.436495780944824
1662023745-818,"im Haufland 7, 8117 Fällanden, ZH",2022-09-07 09:00:00,3.5,93,0,22.04,47.36782455444336,8.643950462341309
1662023798-1237,"Im Holzerhurd 60, 8046 Zürich, ZH",2022-09-07 09:00:00,1.0,38,0,23.68,47.42334747314453,8.496809005737305
1662023771-1022,"Rüterwiesstrasse 7, 8125 Zollikerberg, ZH",2022-09-07 09:00:00,2.5,56,0,33.84,47.34381866455078,8.603903770446777
1662023736-749,"Eichstrasse 1, 8306 Brüttisellen, ZH",2022-09-07 09:00:00,3.5,68,0,23.68,47.424320220947266,8.63115119934082
1662023695-454,"Rosmarinweg 3, 8057 Zürich, ZH",2022-09-07 09:00:00,2.5,64,0,25.78,47.40321350097656,8.550189971923828
1662023686-377,"Wassergass 21, 8810 Horgen, ZH",2022-09-07 09:00:00,3.5,78,0,25.0,47.2468147277832,8.61152172088623
1662023774-1047,"Hohenklingenstrasse 45, 8049 Zürich, ZH",2022-09-07 09:00:00,2.5,48,0,42.29,47.40235137939453,8.490530014038086
1662023758-924,"Breitigasse 9, 8610 Uster, ZH",2022-09-07 09:00:00,3.5,74,0,24.32,47.34457015991211,8.7345552444458
1662023755-898,"Höschgasse 76, 8008 Zürich, ZH",2022-09-07 09:00:00,2.5,60,0,46.5,47.35784912109375,8.556351661682129
1662023704-523,"Bahnhofstrasse 148, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,3.0,138,0,15.87,47.32648849487305,8.798989295959473
1662023767-991,"Brunaustrasse 164, 8951 Fahrweid, ZH",2022-09-07 09:00:00,2.5,64,0,27.66,47.41196060180664,8.418286323547363
1662023801-1257,"Einfangstrasse 13, 8406 Winterthur, ZH",2022-09-07 09:00:00,1.0,27,0,35.93,47.491580963134766,8.709972381591797
1662023752-886,"Brandstr. 5, 8340 Hinwil, ZH",2022-09-07 09:00:00,3.5,73,0,22.33,47.295860290527344,8.84011459350586
1662023695-440,"Im Sihlhof 2, 8134 Adliswil, ZH",2022-09-07 09:00:00,1.5,61,0,32.13,47.321224212646484,8.522125244140625
1662023692-410,"8157 Dielsdorf, ZH",2022-09-07 09:00:00,4.5,99,0,20.2,47.483341217041016,8.461685180664062
1662023692-432,"8954 Geroldswil, ZH",2022-09-07 09:00:00,4.0,102,0,21.08,47.425453186035156,8.410881042480469
1662023745-819,"Handgasse 6, 8180 Bülach, ZH",2022-09-07 09:00:00,4.0,68,0,23.38,47.51361846923828,8.5423002243042
1662023704-521,"Am Gulmenbach 6, 8820 Wädenswil, ZH",2022-09-07 09:00:00,5.5,132,0,25.23,47.23059844970703,8.655874252319336
1662023727-682,"Südweg 6, 8180 Bülach, ZH",2022-09-07 09:00:00,5.5,147,0,20.07,47.5123291015625,8.542059898376465
1662023736-755,"Oberhauserstrasse 12, 8152 Glattbrugg, ZH",2022-09-07 09:00:00,3.0,80,0,24.81,47.43258285522461,8.566152572631836
1662023752-887,"Hardstr. 26, 8424 Embrach, ZH",2022-09-07 09:00:00,4.5,147,0,17.01,47.52228927612305,8.586134910583496
1662023758-919,"Baslerstrasse 31, 8048 Zürich, ZH",2022-09-07 09:00:00,4.5,98,0,28.52,47.384037017822266,8.5020751953125
1662023793-1192,"Neunbrunnenstr. 153, 8050 Zürich, ZH",2022-09-07 09:00:00,2.5,66,0,28.55,47.41574478149414,8.532227516174316
1662023733-732,"Hegifeldstrasse 66, 8404 Winterthur, ZH",2022-09-07 09:00:00,2.0,48,0,26.46,47.5070686340332,8.767720222473145
1662023742-798,"8636 Wald ZH, ZH",2022-09-07 09:00:00,3.5,55,0,23.45,47.27473068237305,8.927553176879883
1662023717-605,"Schwylerstr. 22, 8712 Stäfa, ZH",2022-09-07 09:00:00,3.5,80,0,23.75,47.24040985107422,8.737948417663574
1662023807-1320,"Frohburgweg 13, 8180 Bülach, ZH",2022-09-07 09:00:00,5.5,137,0,18.1,47.52381134033203,8.53982162475586
1662023727-688,"Sihlhallenstrasse 28, 8004 Zürich, ZH",2022-09-07 09:00:00,3.5,70,0,37.71,47.380123138427734,8.526421546936035
1662023717-602,"Hänkelbodenstrasse 3, 8173 Neerach, ZH",2022-09-07 09:00:00,3.5,93,0,25.16,47.51447296142578,8.474930763244629
1662023745-830,"Oberdorfstr. 98, 8600 Dübendorf, ZH",2022-09-07 09:00:00,5.0,130,0,18.38,47.38787841796875,8.620838165283203
1662023761-958,"Brandstr. 7, 8340 Hinwil, ZH",2022-09-07 09:00:00,4.5,88,0,21.36,47.29587173461914,8.840231895446777
1662023774-1043,"Blauäcker 18/20/22, 8051 Zürich, ZH",2022-09-07 09:00:00,3.0,63,0,30.37,,
1662023733-729,"Jägerstrasse 59, 8406 Winterthur, ZH",2022-09-07 09:00:00,2.5,71,0,30.0,47.4949951171875,8.713829040527344
1662023783-1126,"Grundstrasse 24, 8320 Fehraltorf, ZH",2022-09-07 09:00:00,4.5,115,0,21.57,47.38648223876953,8.758552551269531
1662023771-1025,"Vogelsangstrasse 4, 8307 Effretikon, ZH",2022-09-07 09:00:00,4.0,70,0,27.3,47.422271728515625,8.684447288513184
1662023786-1134,"Ueberlandstr. 14, 8953 Dietikon, ZH",2022-09-07 09:00:00,3.5,87,0,26.21,47.408695220947266,8.40636157989502
1662023698-477,"Obere Fischbachstrasse 14, 8932 Mettmenstetten, ZH",2022-09-07 09:00:00,4.5,110,0,19.64,47.24623107910156,8.461980819702148
1662023758-918,"Krummibuckweg 6, 8157 Dielsdorf, ZH",2022-09-07 09:00:00,3.5,88,0,20.91,47.48119354248047,8.459864616394043
1662023701-496,"Grundstrasse 14, 8934 Knonau, ZH",2022-09-07 09:00:00,4.5,136,0,19.19,47.22323226928711,8.458288192749023
1662023761-942,"Badenerstrasse 250, 8004 Zürich, ZH",2022-09-07 09:00:00,1.5,25,0,84.0,47.3759880065918,8.516037940979004
1662023764-982,"Weststr. 131, 8408 Winterthur, ZH",2022-09-07 09:00:00,3.5,83,0,21.33,47.50980758666992,8.705296516418457
1662023717-623,"Eschfeld 5, 8934 Knonau, ZH",2022-09-07 09:00:00,4.5,85,0,20.12,47.21913146972656,8.466012954711914
1662023755-899,"Gottlieb-Binder-Strasse 7, 8802 Kilchberg ZH, ZH",2022-09-07 09:00:00,3.5,94,0,27.66,47.32271957397461,8.541389465332031
1662023755-902,"Oberfeldstrasse 2, 8408 Winterthur, ZH",2022-09-07 09:00:00,2.0,46,0,32.39,47.50580596923828,8.707270622253418
1662023774-1048,"Robert-Sulzer-Gasse 4, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.5,93,0,24.25,47.49491500854492,8.716140747070312
1662023707-533,"Noeschikonerstr. 24, 8155 Niederhasli, ZH",2022-09-07 09:00:00,3.5,65,0,23.38,47.48400115966797,8.486496925354004
1662023786-1140,"Gschwaderstrasse 40, 8610 Uster, ZH",2022-09-07 09:00:00,2.5,56,0,23.57,47.35831832885742,8.713147163391113
1662023764-967,"Webereistrasse 3, 8953 Dietikon, ZH",2022-09-07 09:00:00,3.5,93,0,23.33,47.40999984741211,8.404282569885254
1662023786-1139,"Ankerstr. 114 / Müllerstr. 71, 8004 Zürich, ZH",2022-09-07 09:00:00,2.5,69,0,60.87,,
1662023793-1184,"Dörflistrasse 112, 8050 Zürich, ZH",2022-09-07 09:00:00,3.5,65,0,51.23,47.410823822021484,8.547832489013672
1662023698-469,"Klosbachstrasse 44, 8032 Zürich, ZH",2022-09-07 09:00:00,2.5,54,0,70.37,47.36623764038086,8.557329177856445
1662023801-1271,"Hegifeldstrasse 72, 8404 Reutlingen (Winterthur), ZH",2022-09-07 09:00:00,4.0,73,0,21.92,,
1662023686-375,"Zürichstrasse 82, 8118 Pfaffhausen, ZH",2022-09-07 09:00:00,3.5,78,0,31.41,47.36402893066406,8.619695663452148
1662023730-705,"Tösstalstrasse 345, 8482 Sennhof (Winterthur), ZH",2022-09-07 09:00:00,3.5,90,0,17.44,47.46803665161133,8.760699272155762
1662023730-715,"Zürcherstrasse 10, 8104 Weiningen ZH, ZH",2022-09-07 09:00:00,3.5,80,0,22.5,47.41920471191406,8.43524169921875
1662023711-554,"Mülistr. 2, 8320 Fehraltorf, ZH",2022-09-07 09:00:00,3.0,76,0,19.67,47.391109466552734,8.744977951049805
1662023701-492,"8494 Bauma, ZH",2022-09-07 09:00:00,4.5,116,0,14.57,47.362789154052734,8.92087173461914
1662023807-1307,"Strehlgasse 27, 8472 Seuzach, ZH",2022-09-07 09:00:00,3.5,73,0,28.08,47.53704071044922,8.734267234802246
1662023755-911,"Ueberlandstrasse 125, 8953 Dietikon, ZH",2022-09-07 09:00:00,3.0,55,0,28.05,47.409141540527344,8.393057823181152
1662023730-700,"Birchstrasse 98, 8050 Zürich, ZH",2022-09-07 09:00:00,1.0,64,1,37.34,47.407814025878906,8.536985397338867
1662023798-1240,"Eichstrasse 34b, 8712 Stäfa, ZH",2022-09-07 09:00:00,2.5,83,0,32.71,47.236820220947266,8.740518569946289
1662023813-1358,"Birkenweg 22, 8471 Berg (Dägerlen), ZH",2022-09-07 09:00:00,4.5,115,0,22.43,47.562801361083984,8.732789993286133
1662023774-1034,"Kreuzstrasse 7, 8400 Winterthur, ZH",2022-09-07 09:00:00,4.0,98,0,34.18,47.50360870361328,8.72900104522705
1662023701-500,"Zelgstrasse 48, 8134 Adliswil, ZH",2022-09-07 09:00:00,3.5,71,0,25.21,47.31568908691406,8.517690658569336
1662023786-1136,"Obere Leihofstrasse 13, 8820 Wädenswil, ZH",2022-09-07 09:00:00,3.5,75,1,30.27,47.22357177734375,8.666900634765625
1662023742-816,"Usterstrasse 44, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,1.5,90,1,21.0,47.32724380493164,8.794759750366211
1662023704-512,"Regensbergstrasse 8, 8157 Dielsdorf, ZH",2022-09-07 09:00:00,4.5,95,0,20.53,47.48210144042969,8.452489852905273
1662023780-1083,"In Lampitzäckern 45, 8305 Dietlikon, ZH",2022-09-07 09:00:00,4.5,89,0,28.54,47.414306640625,8.615131378173828
1662023745-817,"Riedhofstrasse 58, 8408 Winterthur, ZH",2022-09-07 09:00:00,3.5,100,0,27.1,47.51362609863281,8.694538116455078
1662023801-1259,"Sihltalstrasse 68, 8135 Langnau am Albis, ZH",2022-09-07 09:00:00,2.0,52,0,19.13,47.290855407714844,8.542180061340332
1662023795-1213,"Gewerbestrasse 21, 8155 Niederhasli, ZH",2022-09-07 09:00:00,4.5,117,0,18.63,47.479454040527344,8.497410774230957
1662023692-415,"Badenerstrasse 701, 8048 Zürich, ZH",2022-09-07 09:00:00,2.5,59,0,42.03,47.387939453125,8.483872413635254
1662023786-1151,"Bodenackerstrasse 25, 8112 Otelfingen, ZH",2022-09-07 09:00:00,5.5,162,0,13.64,47.46067810058594,8.391583442687988
1662023804-1284,"Else-Züblin-Strasse 106, 8404 Winterthur, ZH",2022-09-07 09:00:00,3.5,103,0,20.29,47.503868103027344,8.764745712280273
1662023798-1246,"Brestenbühlstrasse 56, 8182 Hochfelden, ZH",2022-09-07 09:00:00,3.0,70,0,23.43,47.51936721801758,8.515633583068848
1662023692-428,"8421 Dättlikon, ZH",2022-09-07 09:00:00,4.5,127,0,22.2,47.52411651611328,8.624934196472168
1662023730-697,"Scheideggstrasse 8, 8400 Winterthur, ZH",2022-09-07 09:00:00,3.0,68,0,25.74,47.49159622192383,8.750418663024902
1662023714-580,"Wehntalerstrasse 402, 8046 Zürich, ZH",2022-09-07 09:00:00,3.0,64,0,37.03,47.41493225097656,8.516685485839844
1662023689-390,"8954 Geroldswil, ZH",2022-09-07 09:00:00,2.5,82,0,18.29,47.425453186035156,8.410881042480469
1662023749-858,"Blaketen 6, 8620 Wetzikon ZH, ZH",2022-09-07 09:00:00,5.5,123,0,20.73,47.3231086730957,8.799917221069336
1662023764-973,"Forchstrasse 261, 8032 Zürich, ZH",2022-09-07 09:00:00,1.5,65,1,38.0,47.364723205566406,8.55510139465332
1662023739-792,"Frohwiesstrasse 14, 8630 Rüti ZH, ZH",2022-09-07 09:00:00,3.5,70,0,20.93,47.26621627807617,8.868329048156738
1662023745-835,"Im Heuried 52, 8055 Zürich, ZH",2022-09-07 09:00:00,2.5,56,0,33.39,47.36848831176758,8.508621215820312
1662023783-1112,"Bachmattstrasse 66, 8048 Zürich, ZH",2022-09-07 09:00:00,3.5,70,0,31.29,47.389068603515625,8.483251571655273
1662023749-853,"Feldbachstrasse 72, 8634 Hombrechtikon, ZH",2022-09-07 09:00:00,3.5,96,0,23.54,47.24557876586914,8.77876091003418
