web-scraper-order;address_raw;datetime;rooms;area;luxurious;price;price_per_m2;lat;lon;bfs_number;bfs_name;pop;pop_dens;frg_pct;emp;tax_income;dist_supermarket
1662023755-906;Tannenheimweg 5, 8450 Andelfingen, ZH;17.09.2022 11:44;4;72;0;1600;22.22;47.59433746;8.676440239;30;Andelfingen;2247;333.3827893;13.35113485;1551;83329.59184;241.287742
1662023804-1274;Reutlenring 32, 8302 Kloten, ZH;17.09.2022 11:44;2.5;65;0;1930;29.69;47.44688797;8.592916489;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;657.0472673
1662023758-926;Lochäckerstrasse 14, 8302 Kloten, ZH;17.09.2022 11:44;2.5;63;0;2030;32.22;47.44467926;8.590867043;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;598.1248848
1662023701-498;Balsbergweg 14, 8302 Kloten, ZH;17.09.2022 11:44;2.5;59;0;1610;27.29;47.44394302;8.576591492;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;655.2069776
1662023795-1208;Lochäckerstrasse 12, 8302 Kloten, ZH;17.09.2022 11:44;3.5;84;0;2330;27.74;47.44470596;8.590353012;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;564.6070659
1662023695-435;Lochäckerstrasse 4, 8302 Kloten, ZH;17.09.2022 11:44;3;56;0;1890;33.75;47.44525528;8.589338303;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;466.8323307
1662023742-802;Am Balsberg 32, 8302 Kloten, ZH;17.09.2022 11:44;1;29;0;1110;38.28;47.44306946;8.576788902;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;580.2814681
1662023707-552;Hasenbühlweg 9, 8302 Kloten, ZH;17.09.2022 11:44;3.5;76;0;1613;21.22;47.44316101;8.581664085;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;539.6264369
1662023749-844;Säntisstrasse  8, 8302 Kloten, ZH;17.09.2022 11:44;2.5;77;0;2240;29.09;47.45154572;8.592823982;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;704.7477033
1662023742-800;Amselweg 13, 8302 Kloten, ZH;17.09.2022 11:44;3;65;0;1650;25.38;47.44395065;8.588813782;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;537.1289905
1662023755-897;8302 Kloten, ZH;17.09.2022 11:44;5;100;0;2300;23;47.46837997;8.58712101;62;Kloten;20130;1044.628957;33.43765524;37403;70964.08794;1745.534498
1662023813-1360;Rietweg 29, 8477 Oberstammheim, ZH;17.09.2022 11:44;4.5;147;0;2380;16.19;47.633564;8.791045189;292;Stammheim;2790;116.4440735;8.996415771;1246;65000;1501.429223
1662023717-609;Hänkelbodenstrasse 3, 8173 Neerach, ZH;17.09.2022 11:44;3.5;87;0;2090;24.02;47.51447296;8.474930763;88;Neerach;3175;525.6622517;13.32283465;641;111422.3587;370.9615765
1662023733-728;Hochfelderstrasse 17a, 8173 Neerach, ZH;17.09.2022 11:44;4.5;119;0;2410;20.25;47.51452255;8.477851868;88;Neerach;3175;525.6622517;13.32283465;641;111422.3587;306.877829
1662023717-602;Hänkelbodenstrasse 3, 8173 Neerach, ZH;17.09.2022 11:44;3.5;93;0;2340;25.16;47.51447296;8.474930763;88;Neerach;3175;525.6622517;13.32283465;641;111422.3587;370.9615765
1662023793-1180;Kleindorfstrasse 117, 8707 Uetikon am See, ZH;17.09.2022 11:44;4.5;121;0;2835;23.43;47.26772308;8.684910774;159;Uetikon am See;6201;1792.196532;21.27076278;1480;118977.3767;1186.188667
1662023695-446;Kleindorfstrasse 58, 8707 Uetikon am See, ZH;17.09.2022 11:44;2.5;73;0;2000;27.4;47.26448059;8.683062553;159;Uetikon am See;6201;1792.196532;21.27076278;1480;118977.3767;818.0832815
1662023798-1233;Schönaustrasse 21, 8707 Uetikon am See, ZH;17.09.2022 11:44;4;62;0;2290;36.94;47.26824951;8.67325592;159;Uetikon am See;6201;1792.196532;21.27076278;1480;118977.3767;1445.47583
1662023707-530;Alte Zwillikerstrasse 7, 8908 Hedingen, ZH;17.09.2022 11:44;3.5;82;0;2240;27.32;47.29579926;8.44720459;5;Hedingen;3778;578.56049;16.41079936;1478;90811.20533;2040.890526
1662023767-992;Zwillikerstrasse 4, 8908 Hedingen, ZH;17.09.2022 11:44;4;85;0;2015;23.71;47.29840851;8.447592735;5;Hedingen;3778;578.56049;16.41079936;1478;90811.20533;2330.830689
1662023758-913;Püntenweg 2, 8184 Bachenbülach, ZH;17.09.2022 11:44;5.5;128;0;2400;18.75;47.50562668;8.548422813;51;Bachenbülach;4180;969.837587;24.784689;1848;78556.58402;233.9954308
1662023723-655;Bächliwis 7, 8184 Bachenbülach, ZH;17.09.2022 11:44;3;62;0;1505;24.27;47.50484848;8.544466972;51;Bachenbülach;4180;969.837587;24.784689;1848;78556.58402;292.4928128
1662023761-956;Hinterroos 1, 8184 Bachenbülach, ZH;17.09.2022 11:44;3.5;92;1;2305;25.05;47.50376129;8.543971062;51;Bachenbülach;4180;969.837587;24.784689;1848;78556.58402;293.1271661
1662023689-405;Dorfstrasse 33, 8184 Bachenbülach, ZH;17.09.2022 11:44;3.5;85;0;1665;19.59;47.50346375;8.549564362;51;Bachenbülach;4180;969.837587;24.784689;1848;78556.58402;129.5603049
1662023736-754;Mühlestr. 4C, 8912 Obfelden, ZH;17.09.2022 11:44;4.5;137;0;2490;18.18;47.26343155;8.41182518;10;Obfelden;5721;758.7533156;21.46477888;1252;75105.74822;998.5853437
1662023698-460;Mühlestr. 4B, 8912 Obfelden, ZH;17.09.2022 11:44;4.5;117;0;2180;18.63;47.26331329;8.411442757;10;Obfelden;5721;758.7533156;21.46477888;1252;75105.74822;1030.369083
1662023813-1367;Wolserstrasse 30a, 8912 Obfelden, ZH;17.09.2022 11:44;4.5;100;0;2540;25.4;47.26092911;8.42795372;10;Obfelden;5721;758.7533156;21.46477888;1252;75105.74822;740.4928203
1662023730-703;Friedenstrasse 15a, 8304 Wallisellen, ZH;17.09.2022 11:44;4.5;95;0;2490;26.21;47.41529846;8.586057663;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;384.0465067
1662023793-1190;Melchrütistrasse 13, 8304 Wallisellen, ZH;17.09.2022 11:44;2.5;78;0;1940;24.87;47.41688156;8.579245567;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;1120.722063
1662023774-1041;Alte Winterthurerstrasse 95, 8304 Wallisellen, ZH;17.09.2022 11:44;3.5;109;0;2920;26.79;47.42019653;8.598608971;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;91.79855474
1662023701-490;Friedenstrasse 4a, 8304 Wallisellen, ZH;17.09.2022 11:44;1;35;0;1350;38.57;47.41578293;8.58601284;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;405.0195174
1662023749-862;Im Langacker 3, 8304 Wallisellen, ZH;17.09.2022 11:44;4.5;91;0;2250;24.73;47.40999603;8.606040001;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;650.1686373
1662023780-1083;In Lampitzäckern 45, 8305 Dietlikon, ZH;17.09.2022 11:44;4.5;89;0;2540;28.54;47.41430664;8.615131378;69;Wallisellen;16841;2623.208723;31.01359777;20325;85596.50444;305.6331492
1662023798-1236;Langenmattstrasse, 8617 Mönchaltorf, ZH;17.09.2022 11:44;3;70;0;1390;19.86;47.3147049;8.720132828;196;Mönchaltorf;3898;513.5704875;17.16264751;1360;78699.93742;2922.288646
1662023783-1107;Langenmattstrasse 22, 8617 Mönchaltorf, ZH;17.09.2022 11:44;4;85;0;1800;21.18;47.31573868;8.719118118;196;Mönchaltorf;3898;513.5704875;17.16264751;1360;78699.93742;2881.826118
1662023720-633;Am Isenbach 3, 8906 Bonstetten, ZH;17.09.2022 11:44;2.5;64;0;1533;23.95;47.31586075;8.471536636;3;Bonstetten;5572;749.9327052;16.5649677;1014;88927.69815;179.390094
1662023749-842;Chüeweid 7, 8906 Bonstetten, ZH;17.09.2022 11:44;3.5;85;0;2080;24.47;47.31626892;8.466718674;3;Bonstetten;5572;749.9327052;16.5649677;1014;88927.69815;264.62558
1662023727-692;Püntstrasse 22, 8165 Oberweningen, ZH;17.09.2022 11:44;3.5;82;0;1830;22.32;47.49969482;8.40712738;93;Oberweningen;1790;362.3481781;20.33519553;235;85145.0495;260.9355609
1662023804-1281;Püntstrasse 9, 8165 Oberweningen, ZH;17.09.2022 11:44;3.5;60;0;1480;24.67;47.49998093;8.407363892;93;Oberweningen;1790;362.3481781;20.33519553;235;85145.0495;241.2335228
1662023717-610;Bänkliholzweg 13, 8335 Hittnau, ZH;17.09.2022 11:44;4.5;160;0;2499;15.62;47.37062073;8.824464798;173;Hittnau;3664;282.9343629;7.669213974;783;77454.52367;821.1277293
1662023723-670;Fuhrstr. 12, 8135 Langnau am Albis, ZH;17.09.2022 11:44;4.5;92;0;1881;20.45;47.2864151;8.541644096;136;Langnau am Albis;7727;891.2341407;27.78568655;1533;92705.07599;341.1916144
1662023755-895;Hintere Grundstrasse 29, 8135 Langnau am Albis, ZH;17.09.2022 11:44;3.5;80;0;2150;26.88;47.28924942;8.537467003;136;Langnau am Albis;7727;891.2341407;27.78568655;1533;92705.07599;216.2962057
1662023704-511;Weidstr. 1, 8135 Langnau am Albis, ZH;17.09.2022 11:44;3.5;76;0;1590;20.92;47.29462814;8.53672123;136;Langnau am Albis;7727;891.2341407;27.78568655;1533;92705.07599;377.9294716
1662023801-1259;Sihltalstrasse 68, 8135 Langnau am Albis, ZH;17.09.2022 11:44;2;52;0;995;19.13;47.29085541;8.542180061;136;Langnau am Albis;7727;891.2341407;27.78568655;1533;92705.07599;257.2898412
1662023704-509;Dickbucherstrasse 8, 8352 Elsau, ZH;17.09.2022 11:44;4.5;102;0;2320;22.75;47.50142288;8.819164276;219;Elsau;3647;451.9206939;17.32931176;1052;77017.21366;1657.680159
1662023717-614;Im Halbiacker 3, 8352 Elsau, ZH;17.09.2022 11:44;2.5;75;0;1790;23.87;47.50206757;8.78391552;219;Elsau;3647;451.9206939;17.32931176;1052;77017.21366;272.5699911
1662023771-1024;In der Au 50, 8706 Meilen, ZH;17.09.2022 11:44;3.5;87;0;1865;21.44;47.27225876;8.663619995;156;Meilen;14335;1200.586265;23.1880014;5910;130712.3491;1367.772942
1662023742-810;Feldgüetliweg 88, 8706 Meilen, ZH;17.09.2022 11:44;5.5;131;0;3165;24.16;47.27505875;8.625059128;156;Meilen;14335;1200.586265;23.1880014;5910;130712.3491;613.937089
1662023711-569;In der Au 30, 8706 Meilen, ZH;17.09.2022 11:44;3;69;0;1570;22.75;47.27286148;8.664660454;156;Meilen;14335;1200.586265;23.1880014;5910;130712.3491;1463.10321
1662023686-364;Moosbrunnenstrasse 7, 8426 Lufingen, ZH;17.09.2022 11:44;4.5;105;0;1854;17.66;47.48979568;8.593528748;63;Lufingen;2417;466.6023166;19.11460488;407;93495.82367;1330.095726
1662023758-922;Wolfsbergstrasse 26, 8494 Bauma, ZH;17.09.2022 11:44;4.5;100;0;1851;18.51;47.36462784;8.883868217;297;Bauma;4873;165.0186251;15.53457829;1937;65380.98802;603.9062934
1662023755-892;8494 Bauma, ZH;17.09.2022 11:44;3;60;0;1420;23.67;47.36278915;8.920871735;297;Bauma;4873;165.0186251;15.53457829;1937;65380.98802;3320.51327
1662023761-951;Unterdorfstrasse 44a, 8494 Bauma, ZH;17.09.2022 11:44;4.5;108;0;1890;17.5;47.36958694;8.871255875;297;Bauma;4873;165.0186251;15.53457829;1937;65380.98802;509.9865847
1662023701-492;8494 Bauma, ZH;17.09.2022 11:44;4.5;116;0;1690;14.57;47.36278915;8.920871735;297;Bauma;4873;165.0186251;15.53457829;1937;65380.98802;3320.51327
1662023733-736;Stadlerstrasse 35, 8472 Seuzach, ZH;17.09.2022 11:44;4.5;100;0;2120;21.2;47.53435135;8.740181923;227;Seuzach;7440;984.1269841;13.31989247;2641;85570.74394;447.698401
1662023739-776;Winterthurerstrasse 5, 8472 Seuzach, ZH;17.09.2022 11:44;5.5;119;0;2240;18.82;47.53563309;8.730208397;227;Seuzach;7440;984.1269841;13.31989247;2641;85570.74394;325.7020892
1662023804-1289;Im Handschüssel 6, 8472 Seuzach, ZH;17.09.2022 11:44;2.5;56;0;1405;25.09;47.52970505;8.732017517;227;Seuzach;7440;984.1269841;13.31989247;2641;85570.74394;603.5226774
1662023807-1307;Strehlgasse 27, 8472 Seuzach, ZH;17.09.2022 11:44;3.5;73;0;2050;28.08;47.53704071;8.734267235;227;Seuzach;7440;984.1269841;13.31989247;2641;85570.74394;17.64124955
1662023810-1340;Wängistr. 5, 8142 Uitikon Waldegg, ZH;17.09.2022 11:44;4.5;143;0;3333;23.31;47.37625885;8.447173119;248;Uitikon;4668;1065.753425;18.93744644;1074;169102.1661;900.9113856
1662023695-448;Chimligasse 5, 8603 Schwerzenbach, ZH;17.09.2022 11:44;4.5;105;0;2220;21.14;47.38670349;8.658082962;197;Schwerzenbach;5170;1973.282443;27.13733075;2646;77981.56682;144.828105
1662023742-815;Oberholzstrasse 3, 8603 Schwerzenbach, ZH;17.09.2022 11:44;3.5;75;0;1780;23.73;47.38042831;8.661607742;197;Schwerzenbach;5170;1973.282443;27.13733075;2646;77981.56682;549.2075011
1662023745-838;8154 Oberglatt ZH, ZH;17.09.2022 11:44;1;20;0;1790;89.5;47.48018265;8.524710655;92;Oberglatt;7228;876.1212121;37.17487548;1748;64532.32286;952.3919633
1662023695-443;Bahnhofstrasse 8, 8154 Oberglatt ZH, ZH;17.09.2022 11:44;4.5;105;0;2250;21.43;47.47647858;8.518460274;92;Oberglatt;7228;876.1212121;37.17487548;1748;64532.32286;329.7163076
1662023714-587;8154 Oberglatt ZH, ZH;17.09.2022 11:44;1;70;0;2350;33.57;47.48018265;8.524710655;92;Oberglatt;7228;876.1212121;37.17487548;1748;64532.32286;952.3919633
1662023704-507;Hohle Gasse 11, 8154 Oberglatt ZH, ZH;17.09.2022 11:44;4.5;92;0;1960;21.3;47.47925186;8.50656414;92;Oberglatt;7228;876.1212121;37.17487548;1748;64532.32286;889.8576403
1662023755-904;Allmendstrasse 40, 8154 Oberglatt ZH, ZH;17.09.2022 11:44;4.5;92;0;1830;19.89;47.47051239;8.513020515;92;Oberglatt;7228;876.1212121;37.17487548;1748;64532.32286;454.9273668
1662023695-441;Grafschaftstrasse 23, 8172 Niederglatt ZH, ZH;17.09.2022 11:44;3.5;59;0;1680;28.47;47.49378967;8.503396988;89;Niederglatt;4993;1386.944444;26.05647907;1398;71810.91167;230.3105219
1662023761-940;Im Guet 10, 8172 Niederglatt ZH, ZH;17.09.2022 11:44;4.5;102;0;2025;19.85;47.49287033;8.502676964;89;Niederglatt;4993;1386.944444;26.05647907;1398;71810.91167;136.7711862
1662023727-674;Nüsatzstrasse 27, 8248 Uhwiesen, ZH;17.09.2022 11:44;3.5;76;0;1728;22.74;47.66944122;8.640958786;34;Laufen-Uhwiesen;1761;280.4140127;13.79897785;472;93635.79921;500.775771
1662023720-637;Rheinfallstrasse 7, 8447 Dachsen, ZH;17.09.2022 11:44;4.5;117;0;2350;20.09;47.67084503;8.612621307;34;Laufen-Uhwiesen;1761;280.4140127;13.79897785;472;93635.79921;725.3832641
1662023771-1011;Spichergasse 10b, 8185 Winkel, ZH;17.09.2022 11:44;3.5;65;0;1770;27.23;47.49127579;8.555011749;72;Winkel;4535;559.1861899;14.95038589;981;110220.2263;243.2627766
1662023689-397;Spichergasse 3, 8185 Winkel, ZH;17.09.2022 11:44;4.5;97;0;2310;23.81;47.49066925;8.554538727;72;Winkel;4535;559.1861899;14.95038589;981;110220.2263;249.6115611
1662023755-908;Zürichstrasse 63, 8607 Aathal-Seegräben, ZH;17.09.2022 11:44;2;54;0;895;16.57;47.33839798;8.762406349;119;Seegräben;1430;379.3103448;14.61538462;579;80349.42339;1917.204404
1662023752-866;Wilhofstrasse 2, 8332 Russikon, ZH;17.09.2022 11:44;2.5;61;0;1880;30.82;47.39215088;8.774938583;178;Russikon;4393;308.7139845;13.31664011;1207;86142.66808;279.0045103
1662023798-1230;Birchwiesstrasse 4, 8114 Dänikon ZH, ZH;17.09.2022 11:44;4.5;120;0;2013;16.77;47.44737244;8.408712387;85;Dänikon;1861;648.4320557;26.75980656;434;85590.27237;384.9204988
1662023767-985;Alte Landstrasse 3, 8114 Dänikon ZH, ZH;17.09.2022 11:44;2.5;56;0;1490;26.61;47.44636917;8.408273697;85;Dänikon;1861;648.4320557;26.75980656;434;85590.27237;332.3214184
1662023707-545;Schulstrasse 12, 8462 Rheinau, ZH;17.09.2022 11:44;1.5;25;0;990;39.6;47.6439209;8.602176666;38;Rheinau;1316;147.3684211;19.68085106;694;69832.16667;2624.792629
1662023704-525;Poststrasse 4, 8462 Rheinau, ZH;17.09.2022 11:44;4;80;0;1500;18.75;47.6450119;8.605641365;38;Rheinau;1316;147.3684211;19.68085106;694;69832.16667;2409.093121
1662023717-604;Steiggasse 4, 8418 Schlatt ZH, ZH;17.09.2022 11:44;3.5;100;0;1700;17;47.47869492;8.820316315;226;Schlatt (ZH);789;87.95986622;7.984790875;153;73772.62774;2805.835104
1662023798-1243;Alte Landstrasse 359, 8708 Männedorf, ZH;17.09.2022 11:44;3.5;89;0;2000;22.47;47.24911118;8.70376873;155;Männedorf;11359;2381.341719;20.38031517;4984;100477.3293;854.4390466
1662023804-1283;Hasenackerstrasse 41, 8708 Männedorf, ZH;17.09.2022 11:44;2.5;74;0;3073;41.53;47.25540543;8.699341774;155;Männedorf;11359;2381.341719;20.38031517;4984;100477.3293;377.2224875
1662023783-1113;Bahnhofstrasse 17, 8708 Männedorf, ZH;17.09.2022 11:44;5;140;0;2190;15.64;47.25342178;8.69233799;155;Männedorf;11359;2381.341719;20.38031517;4984;100477.3293;4.604360966
1662023739-777;Weiermattstrasse 3, 8926 Uerzlikon, ZH;17.09.2022 11:44;9;300;0;4000;13.33;47.22249985;8.497673035;6;Kappel am Albis;1221;154.1666667;17.52661753;319;87984.11017;1238.741099
1662023749-841;Albisstrasse 31, 8915 Hausen am Albis, ZH;17.09.2022 11:44;1.5;59;0;1490;25.25;47.24951553;8.529131889;4;Hausen am Albis;3751;275.8088235;16.02239403;1021;86300.45514;2200.382513
1662023739-772;Dorfstrasse 6a, 8484 Weisslingen, ZH;17.09.2022 11:44;2.5;57;0;1550;27.19;47.43025589;8.76565361;180;Weisslingen;3364;262.607338;10.43400713;886;84173.29193;2974.734547
1662023764-968;Twäracherstrasse 3, 8118 Pfaffhausen, ZH;17.09.2022 11:44;4.5;100;0;1980;19.8;47.36186218;8.624440193;195;Maur;10468;708.7339201;21.50363011;2212;113099.9557;661.3480106
1662023813-1354;Unterdorfstrasse 57, 8124 Maur, ZH;17.09.2022 11:44;2.5;66;0;2090;31.67;47.33951569;8.672159195;195;Maur;10468;708.7339201;21.50363011;2212;113099.9557;44.64901317
1662023813-1348;Unterdorfstrasse 53, 8124 Maur, ZH;17.09.2022 11:44;3.5;87;0;2600;29.89;47.33962631;8.672756195;195;Maur;10468;708.7339201;21.50363011;2212;113099.9557;91.3608626
1662023727-680;Binzacherweg 1, 8166 Niederweningen, ZH;17.09.2022 11:44;2.5;63;0;1360;21.59;47.50952911;8.37688446;91;Niederweningen;3073;448.6131387;17.05174097;843;82240.22801;366.6497899
1662023798-1231;Im Geeren 38, 8112 Otelfingen, ZH;17.09.2022 11:44;3.5;117;0;2550;21.79;47.4665947;8.388929367;94;Otelfingen;2982;417.0629371;23.138833;2385;81349.91948;1100.004689
1662023786-1151;Bodenackerstrasse 25, 8112 Otelfingen, ZH;17.09.2022 11:44;5.5;162;0;2210;13.64;47.4606781;8.391583443;94;Otelfingen;2982;417.0629371;23.138833;2385;81349.91948;770.110654
1662023730-699;Uhwieserstrasse 3, 8247 Flurlingen, ZH;17.09.2022 11:44;2;48;0;1490;31.04;47.68281937;8.630277634;29;Flurlingen;1477;612.8630705;14.21800948;;87040.14286;277.077403
1662023730-708;Meierhofstrasse 6, 8108 Dällikon, ZH;17.09.2022 11:44;3.5;79;0;1700;21.52;47.43883896;8.436247826;84;Dällikon;4177;926.1640798;29.351209;2752;74106.39296;383.116734
1662023767-1003;Winkelrainweg 3c, 8102 Oberengstringen, ZH;17.09.2022 11:44;4.5;138;0;3725;26.99;47.40855026;8.457937241;245;Oberengstringen;6738;3133.953488;34.04571089;1170;77916.76052;237.2420328
1662023767-991;Brunaustrasse 164, 8951 Fahrweid, ZH;17.09.2022 11:44;2.5;64;0;1770;27.66;47.4119606;8.418286324;251;Weiningen (ZH);4813;894.6096654;29.08788697;2177;80124.20414;1166.485834
1662023730-715;Zürcherstrasse 10, 8104 Weiningen ZH, ZH;17.09.2022 11:44;3.5;80;0;1800;22.5;47.41920471;8.435241699;251;Weiningen (ZH);4813;894.6096654;29.08788697;2177;80124.20414;2052.09306
1662023701-496;Grundstrasse 14, 8934 Knonau, ZH;17.09.2022 11:44;4.5;136;0;2610;19.19;47.22323227;8.458288193;7;Knonau;2378;367.5425039;18.29268293;566;79514.42105;223.8765567
1662023717-623;Eschfeld 5, 8934 Knonau, ZH;17.09.2022 11:44;4.5;85;0;1710;20.12;47.21913147;8.466012955;7;Knonau;2378;367.5425039;18.29268293;566;79514.42105;593.657413
1662023755-899;Gottlieb-Binder-Strasse 7, 8802 Kilchberg ZH, ZH;17.09.2022 11:44;3.5;94;0;2600;27.66;47.32271957;8.541389465;135;Kilchberg (ZH);8923;3458.527132;32.85890396;4127;166467.203;657.2395698
1662023813-1358;Birkenweg 22, 8471 Berg (Dägerlen), ZH;17.09.2022 11:44;4.5;115;0;2580;22.43;47.56280136;8.732789993;214;Dägerlen;1037;130.4402516;7.81099325;264;77400.24213;2874.075255
1662023798-1246;Brestenbühlstrasse 56, 8182 Hochfelden, ZH;17.09.2022 11:44;3;70;0;1640;23.43;47.51936722;8.515633583;59;Hochfelden;1982;321.2317666;13.77396569;391;79792.42424;1281.184448
